phylum	class	order	family	genus	species
Proteobacteria	Gammaproteobacteria	Alteromonadales	Microbulbiferaceae	Microbulbifer	Pseudomonas elongata
Proteobacteria	Gammaproteobacteria	Alteromonadales	Microbulbiferaceae	Microbulbifer	Microbulbifer hydrolyticus
Proteobacteria	Gammaproteobacteria	Alteromonadales	Microbulbiferaceae	Microbulbifer	Microbulbifer thermotolerans
Proteobacteria	Gammaproteobacteria	Alteromonadales	Microbulbiferaceae	Microbulbifer	Microbulbifer agarilyticus
Proteobacteria	Gammaproteobacteria	Alteromonadales	Microbulbiferaceae	Microbulbifer	Microbulbifer epialgicus
Proteobacteria	Gammaproteobacteria	Alteromonadales	Microbulbiferaceae	Microbulbifer	Microbulbifer taiwanensis
Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	Vibrio marinus
Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	Moritella japonica
Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	Vibrio viscosus
Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	Moritella dasanensis
Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Paramoritella	Paramoritella alkaliphila
Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	Moritella sp.
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Alteromonas distincta
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Alteromonas elyakovii
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Alteromonas fuliginea
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas maricoloris
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas hodoensis
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas gelatinilytica
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp.
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas ruthenica
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas xishaensis
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudomonas piscicida
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Algicola	Pseudoalteromonas sagamiensis
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Alteromonas aurantia
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Alteromonas citrea
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Alteromonas denitrificans
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Alteromonas haloplanktis
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Alteromonas luteoviolacea
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Alteromonas rubra
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Alteromonas undina
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Alteromonas carrageenovora
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Alteromonas espejiana
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Alteromonas tetraodonis
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas peptidolytica
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas tunicata
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas prydzensis
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas flavipulchra
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas translucida
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas paragorgicola
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas agarivorans
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas ulvae
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudomonas marinoglutinosa
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas issachenkonii
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas telluritireducens
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas spiralis
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas aliena
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas marina
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas arctica
Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas lipolytica
Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	Psychromonas ingrahamii
Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	Psychromonas antarcticus
Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	Psychromonas arctica
Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	Psychromonas japonica
Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	Psychromonas boydii
Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	Psychromonas sp.
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Psychrobium	Psychrobium conchae
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella electrodiphila
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella algicola
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella sp.
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella carassii
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Alteromonas putrefaciens
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Alteromonas hanedai
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella benthica
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella algae
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella woodyi
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella baltica
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella frigidimarina
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella gelidimarina
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella denitrificans
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella pacifica
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella profunda
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella gaetbuli
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella sediminis
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella kaireitica
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella abyssi
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella surugensis
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella halifaxensis
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella loihica
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella canadensis
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella atlantica
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella fidelis
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella xiamenensis
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella corallii
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella indica
Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella dokdonensis
Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella	Arenicella chitinivorans
Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella	Arenicella xantha
Proteobacteria	Gammaproteobacteria	Burkholderiales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa
Proteobacteria	Gammaproteobacteria	Burkholderiales	Pseudomonadaceae	Pseudomonas	Pseudomonas lemonnieri
Proteobacteria	Gammaproteobacteria	Burkholderiales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp.
Proteobacteria	Gammaproteobacteria	Burkholderiales	Pseudomonadaceae	Pseudomonas	Pseudomonas lundensis
Proteobacteria	Gammaproteobacteria	Burkholderiales	Pseudomonadaceae	Pseudomonas	Pseudomonas deceptionensis
Proteobacteria	Gammaproteobacteria	Burkholderiales	Pseudomonadaceae	Pseudomonas	Pseudomonas lactis
Proteobacteria	Gammaproteobacteria	Burkholderiales	Pseudomonadaceae	Pseudomonas	Pseudomonas paralactis
Proteobacteria	Gammaproteobacteria	Burkholderiales	Pseudomonadaceae	Pseudomonas	Pseudomonas fragi
Proteobacteria	Gammaproteobacteria	Burkholderiales	Pseudomonadaceae	Pseudomonas	Pseudomonas salomonii
Proteobacteria	Gammaproteobacteria	Burkholderiales	Pseudomonadaceae	Pseudomonas	Pseudomonas mandelii
Proteobacteria	Gammaproteobacteria	Burkholderiales	Pseudomonadaceae	Pseudomonas	Pseudomonas silesiensis
Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	Cardiobacterium hominis
Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Dichelobacter	Bacteroides nodosus
Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Suttonella	Suttonella ornithocola
Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Pseudomaricurvus	Pseudomaricurvus alcaniphilus
Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microcystis	Microcystis wesenbergii
Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	Porticoccus	Porticoccus litoralis
Proteobacteria	Gammaproteobacteria	Chromatiales	Acidiferrobacteraceae	Acidiferrobacter	Acidiferrobacter sp.
Proteobacteria	Gammaproteobacteria	Chromatiales	Acidiferrobacteraceae	Acidiferrobacter	Acidiferrobacter thiooxydans
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium humboldtianum
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Lamprobacter	Lamprobacter modestohalophilus
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera mesophila
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium imhoffii
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera sp.
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera nanhaiensis
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Chromatium gracile
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera salexigens
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Chromatium minutissimum
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Chromatium vinosum
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiorhodococcus	Thiorhodococcus sp.
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Chromatium warmingii
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium phaeobacterium
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium renukae
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Halochromatium	Chromatium salexigens
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Halochromatium	Chromatium glycolicum
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Halochromatium	Halochromatium roseum
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Chromatium purpuratum
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium indicum
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium bheemlicum
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rhabdochromatium	Rhabdochromatium marinum
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera baltica
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera texasensis
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera pacifica
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera perlucida
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera chironomi
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera aquimaris
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera soli
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera tangshanensis
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiobaca	Thiobaca trueperi
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiococcus	Thiocapsa pfennigii
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiohalocapsa	Thiohalocapsa marina
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiolamprovum	Amoebobacter pedioformis
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiorhodococcus	Thiorhodococcus minus
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiorhodococcus	Thiorhodococcus drewsii
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiorhodococcus	Thiorhodococcus mannitoliphagus
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Imhoffiella	Thiorhodococcus bheemlicus
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiorhodococcus	Thiorhodococcus kakinadensis
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiorhodovibrio	Thiorhodovibrio winogradskyi
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocapsa	Amoebobacter pendens
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocapsa	Amoebobacter roseus
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocapsa	Thiocapsa roseopersicina
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocapsa	Thiocapsa marina
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocystis	Chromatium violascens
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium sp.
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocystis	Thiocystis violacea
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiophaeococcus	Thiophaeococcus mangrovi
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocapsa	Thiocapsa imhoffii
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium palmeri
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium sp.
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thermochromatium	Chromatium tepidum
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiorhodococcus	Thiorhodococcus fuscus
Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Aquisalimonas	Aquisalimonas halophila
Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thiogranum	Thiogranum longum
Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Spiribacter	Spiribacter curvatus
Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Halopeptonella	Halopeptonella vilamensis
Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Inmirania	Inmirania thermothiophila
Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Alkalilimnicola	Alkalilimnicola sp.
Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Spiribacter	Spiribacter sp.
Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Alkalilimnicola	Alkalilimnicola halodurans
Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Alkalilimnicola	Alkalilimnicola ehrlichii
